7005,20090301,7.34286
7005,20090202,-0.52500
7005,20090302,6.02500
7005,20090203,-1.46250
7005,20090303,6.28750
7005,20090204,-1.76250
7005,20090304,4.67500
7005,20090205,4.28750
7005,20090305,3.01250
7005,20090206,5.37500
7005,20090306,3.83750
7005,20090207,1.73750
7005,20090307,6.13750
7005,20090208,2.35000
7005,20090308,8.06250
7005,20090209,4.38750
7005,20090309,6.76250
7005,20090210,5.40000
7005,20090310,7.78750
7005,20090211,2.71250
7005,20090311,6.28750
7005,20090212,2.16250
7005,20090312,8.87500
7005,20090213,1.80000
7005,20090313,8.33750
7005,20090214,1.43750
7005,20090314,8.05000
7005,20090215,1.68750
7005,20090315,7.20000
7005,20090216,6.28750
7005,20090316,7.48750
7005,20090217,6.87500
7005,20090317,8.83750
7005,20090218,5.13750
7005,20090318,8.76250
7005,20090219,1.98750
7005,20090319,7.45000
7005,20090220,6.06250
7005,20090320,6.52500
7005,20090221,6.33750
7005,20090321,5.11250
7005,20090222,6.86250
7005,20090322,6.23750
7005,20090223,6.47500
7005,20090323,7.43750
7005,20090224,6.18750
7005,20090324,5.66250
7005,20090225,4.73750
7005,20090325,7.85000
7005,20090226,7.02500
7005,20090326,8.32500
7005,20090227,7.47500
7005,20090327,7.48750
7005,20090228,4.30000
7005,20090328,5.58750
7015,20090201,-1.10000
7015,20090301,7.40000
7015,20090202,0.65000
7015,20090302,6.78750
7015,20090203,0.42500
7015,20090303,6.01250
7015,20090204,-1.36250
7015,20090304,4.82500
7015,20090205,4.23750
7015,20090305,3.27500
7015,20090206,4.98750
7015,20090306,4.51250
7015,20090207,2.97500
7015,20090307,5.38750
7015,20090208,2.60000
7015,20090308,8.31250
7015,20090209,3.52500
7015,20090309,5.97500
7015,20090210,5.77500
7015,20090310,7.20000
7015,20090211,2.55000
7015,20090311,6.37500
7015,20090212,1.58750
7015,20090312,8.68750
7015,20090213,1.61250
7015,20090313,8.97500
7015,20090214,0.98750
7015,20090314,9.15000
7015,20090215,1.30000
7015,20090315,8.27500
7015,20090216,6.48750
7015,20090316,7.95000
7015,20090217,6.67500
7015,20090317,9.08750
7015,20090218,2.56250
7015,20090318,8.86250
7015,20090219,1.67500
7015,20090319,8.11250
7015,20090220,5.60000
7015,20090320,6.78750
7015,20090221,5.96250
7015,20090321,5.80000
7015,20090222,6.73750
7015,20090322,7.68750
7015,20090223,6.30000
7015,20090323,7.93750
7015,20090224,4.92500
7015,20090324,5.57500
7015,20090225,4.07500
7015,20090325,6.81250
7015,20090226,7.30000
7015,20090326,7.96250
7015,20090227,7.26250
7015,20090327,7.28750
7015,20090228,5.10000
7015,20090328,6.25000
7020,20090201,2.68571
7020,20090301,8.10000
7020,20090202,1.25000
7020,20090302,8.40000
7020,20090203,3.13750
7020,20090303,8.56250
7020,20090204,3.57143
7020,20090304,6.02500
7020,20090205,7.15000
7020,20090305,5.13750
7020,20090206,5.90000
7020,20090306,7.66250
7020,20090207,5.18750
7020,20090307,8.90000
7020,20090208,5.75000
7020,20090308,8.85000
7020,20090209,8.11250
7020,20090309,8.48750
7020,20090210,7.17500
7020,20090310,9.56250
7020,20090211,7.51250
7020,20090311,8.42500
7020,20090212,5.75000
7020,20090312,9.31250
7020,20090213,7.45000
7020,20090313,10.61250
7020,20090214,5.16250
7020,20090314,9.65714
7020,20090215,5.45000
7020,20090315,8.60000
7020,20090216,8.27500
7020,20090316,7.40000
7020,20090217,8.66667
7020,20090317,8.45714
7020,20090218,8.37500
7020,20090318,8.57500
7020,20090219,6.77500
7020,20090319,8.18750
7020,20090220,7.38750
7020,20090320,8.03750
7020,20090221,7.58750
7020,20090321,7.40000
7020,20090222,8.63750
7020,20090322,8.90000
7020,20090223,8.51250
7020,20090323,9.46250
7020,20090224,8.51429
7020,20090324,8.41250
7020,20090225,8.65000
7020,20090325,9.58750
7020,20090226,8.60000
7020,20090326,9.31250
7020,20090227,9.12500
7020,20090327,8.35000
7020,20090228,5.95000
7020,20090328,8.46250
7027,20090201,-0.17500
7027,20090301,6.55000
7027,20090202,-0.17500
7027,20090302,5.76250
7027,20090203,-0.10000
7027,20090303,6.32500
7027,20090204,0.30000
7027,20090304,4.46250
7027,20090205,4.86250
7027,20090305,3.62500
7027,20090206,6.02500
7027,20090306,4.73750
7027,20090207,2.86250
7027,20090307,7.92500
7027,20090208,2.97500
7027,20090308,8.87500
7027,20090209,7.46250
7027,20090309,6.80000
7027,20090210,5.72500
7027,20090310,9.21250
7027,20090211,4.15000
7027,20090311,9.23750
7027,20090212,3.61250
7027,20090312,10.08750
7027,20090213,4.90000
7027,20090313,9.75000
7027,20090214,2.62500
7027,20090314,9.11250
7027,20090215,1.80000
7027,20090315,7.71250
7027,20090216,5.53750
7027,20090316,7.43750
7027,20090217,7.45000
7027,20090317,8.08750
7027,20090218,7.18750
7027,20090318,8.87500
7027,20090219,6.22500
7027,20090319,7.82500
7027,20090220,6.13750
7027,20090320,7.10000
7027,20090221,5.91250
7027,20090321,5.26250
7027,20090222,7.27500
7027,20090322,6.18750
7027,20090223,7.08750
7027,20090323,8.15000
7027,20090224,7.25000
7027,20090324,6.83750
7027,20090225,4.55000
7027,20090325,8.15000
7027,20090226,6.65000
7027,20090326,8.51250
7027,20090227,7.60000
7027,20090327,7.36250
7027,20090228,4.35000
7027,20090328,6.02500
7037,20090201,-1.38750
7037,20090301,6.97500
7037,20090202,-1.62500
7037,20090302,5.82500
7037,20090203,-3.33750
7037,20090303,5.03750
7037,20090204,-2.97500
7037,20090304,4.08750
7037,20090205,4.75000
7037,20090305,1.31250
7037,20090206,5.41250
7037,20090306,3.97500
7037,20090207,1.82500
7037,20090307,5.82500
7037,20090208,1.90000
7037,20090308,7.98750
7037,20090209,5.03750
7037,20090309,6.20000
7037,20090210,5.03750
7037,20090310,7.68750
7037,20090211,3.37500
7037,20090311,7.26250
7037,20090212,1.81250
7037,20090312,8.70000
7037,20090213,1.66250
7037,20090313,8.30000
7037,20090214,1.25000
7037,20090314,7.78750
7037,20090215,0.82500
7037,20090315,7.08750
7037,20090216,5.55000
7037,20090316,7.82500
7037,20090217,6.92500
7037,20090218,6.06250
7037,20090318,6.40000
7037,20090219,3.66250
7037,20090220,6.26250
7037,20090320,8.50000
7037,20090221,5.63750
7037,20090321,7.75000
7037,20090222,6.77500
7037,20090322,10.00000
7037,20090223,6.36250
7037,20090323,10.33333
7037,20090224,6.12500
7037,20090225,3.63750
7037,20090325,8.30000
7037,20090226,5.52500
7037,20090326,7.46250
7037,20090227,6.17500
7037,20090327,7.21250
7037,20090228,1.80000
7037,20090328,5.55000
7110,20090201,3.80000
7110,20090301,6.46250
7110,20090202,-0.57500
7110,20090302,5.80000
7110,20090203,0.60000
7110,20090303,8.21250
7110,20090204,4.66250
7110,20090304,5.05000
7110,20090205,5.31250
7110,20090305,5.63750
7110,20090206,4.86250
7110,20090306,4.98750
7110,20090207,4.37500
7110,20090307,9.93750
7110,20090208,4.07500
7110,20090308,8.65000
7110,20090209,8.82500
7110,20090309,8.06250
7110,20090210,6.58750
7110,20090310,9.92857
7110,20090211,5.95000
7110,20090311,9.96250
7110,20090212,5.15000
7110,20090312,9.88750
7110,20090213,8.03750
7110,20090313,9.45000
7110,20090214,5.78750
7110,20090314,9.42500
7110,20090215,2.87500
7110,20090315,7.22500
7110,20090216,4.25000
7110,20090316,9.96250
7110,20090217,6.20000
7110,20090317,10.96250
7110,20090218,6.12500
7110,20090318,10.78750
7110,20090219,7.88750
7110,20090319,10.78750
7110,20090220,7.67500
7110,20090320,10.42500
7110,20090221,5.88750
7110,20090321,6.98750
7110,20090222,8.25000
7110,20090322,8.12500
7110,20090223,7.71250
7110,20090323,7.86250
7110,20090224,8.08750
7110,20090324,7.86250
7110,20090225,8.38750
7110,20090325,9.22500
7110,20090226,6.47500
7110,20090326,8.68750
7110,20090227,8.92500
7110,20090327,7.55000
7110,20090228,3.40000
7110,20090328,6.98750
7117,20090201,3.60000
7117,20090301,8.33750
7117,20090202,0.40000
7117,20090302,8.21250
7117,20090203,1.76250
7117,20090303,8.03750
7117,20090204,4.02500
7117,20090304,5.02500
7117,20090205,6.75000
7117,20090305,5.38750
7117,20090206,5.60000
7117,20090306,7.48750
7117,20090207,5.35000
7117,20090307,10.10000
7117,20090208,5.78750
7117,20090308,9.13750
7117,20090209,8.87500
7117,20090309,8.50000
7117,20090210,6.58750
7117,20090310,9.77500
7117,20090211,6.26250
7117,20090311,9.83750
7117,20090212,5.97500
7117,20090312,10.00000
7117,20090213,8.05000
7117,20090313,11.18750
7117,20090214,4.97500
7117,20090314,9.83750
7117,20090215,4.68750
7117,20090315,8.51250
7117,20090216,6.43750
7117,20090316,8.36250
7117,20090217,8.06250
7117,20090317,9.01250
7117,20090218,8.03750
7117,20090318,9.16250
7117,20090219,8.32500
7117,20090319,9.27500
7117,20090220,7.86250
7117,20090320,8.48750
7117,20090221,7.62500
7117,20090321,8.15000
7117,20090222,8.81250
7117,20090322,8.50000
7117,20090223,8.47500
7117,20090323,8.83750
7117,20090224,8.07500
7117,20090324,8.46250
7117,20090225,8.45000
7117,20090325,9.35000
7117,20090226,8.22500
7117,20090326,9.26250
7117,20090227,8.88750
7117,20090327,8.23750
7117,20090228,6.35000
7117,20090328,7.75000
7130,20090201,1.42500
7130,20090301,5.90000
7130,20090202,-0.90000
7130,20090302,5.88750
7130,20090203,0.03750
7130,20090303,5.60000
7130,20090204,2.95000
7130,20090304,5.12500
7130,20090205,7.13750
7130,20090305,4.26250
7130,20090206,6.37500
7130,20090306,5.02500
7130,20090207,3.02500
7130,20090307,9.67500
7130,20090208,2.36250
7130,20090308,9.12500
7130,20090209,8.15000
7130,20090309,7.72500
7130,20090210,6.65000
7130,20090310,9.85000
7130,20090211,3.83750
7130,20090311,9.17500
7130,20090212,3.73750
7130,20090312,11.26250
7130,20090213,5.31250
7130,20090313,10.66250
7130,20090214,2.31250
7130,20090314,9.47500
7130,20090215,1.27500
7130,20090315,7.47500
7130,20090216,3.22500
7130,20090316,9.18750
7130,20090217,7.33750
7130,20090317,10.25000
7130,20090218,7.71250
7130,20090318,11.53750
7130,20090219,6.41250
7130,20090319,11.36250
7130,20090220,6.43750
7130,20090320,9.08750
7130,20090221,5.37500
7130,20090321,6.83750
7130,20090222,8.21250
7130,20090322,6.33750
7130,20090223,7.58750
7130,20090323,9.07500
7130,20090224,8.10000
7130,20090324,8.11250
7130,20090225,7.20000
7130,20090325,7.90000
7130,20090226,3.60000
7130,20090326,8.57500
7130,20090227,6.63750
7130,20090327,8.26250
7130,20090228,0.90000
7130,20090328,6.71250
7139,20090201,-1.06250
7139,20090301,6.55000
7139,20090202,-1.36250
7139,20090302,6.33750
7139,20090203,-1.90000
7139,20090303,4.51250
7139,20090204,-0.48750
7139,20090304,4.20000
7139,20090205,4.92500
7139,20090305,2.70000
7139,20090206,6.57500
7139,20090306,4.85000
7139,20090207,1.93750
7139,20090307,6.41250
7139,20090208,1.15000
7139,20090308,8.36250
7139,20090209,6.57500
7139,20090309,5.51250
7139,20090210,5.80000
7139,20090310,8.02500
7139,20090211,3.11250
7139,20090311,8.75000
7139,20090212,3.20000
7139,20090312,9.91250
7139,20090213,3.72500
7139,20090313,10.21250
7139,20090214,1.07500
7139,20090314,8.23750
7139,20090215,0.15000
7139,20090315,7.23750
7139,20090216,4.67500
7139,20090316,7.90000
7139,20090217,6.62500
7139,20090317,8.87500
7139,20090218,7.15000
7139,20090318,9.78750
7139,20090219,5.30000
7139,20090319,8.52500
7139,20090220,6.48750
7139,20090320,6.88750
7139,20090221,6.45000
7139,20090321,4.81250
7139,20090222,7.02500
7139,20090322,5.47500
7139,20090223,7.07500
7139,20090323,6.98750
7139,20090224,7.36250
7139,20090324,6.80000
7139,20090225,4.43750
7139,20090325,7.40000
7139,20090226,3.32500
7139,20090326,7.70000
7139,20090227,4.75000
7139,20090327,7.73750
7139,20090228,1.40000
7139,20090328,5.93750
7149,20090201,-0.66250
7149,20090301,7.81250
7149,20090202,0.90000
7149,20090302,7.37500
7149,20090203,-1.12500
7149,20090303,5.50000
7149,20090204,-1.21250
7149,20090304,4.83750
7149,20090205,6.15000
7149,20090305,1.80000
7149,20090206,5.75000
7149,20090306,4.73750
7149,20090207,1.62500
7149,20090307,4.98750
7149,20090208,1.41250
7149,20090308,8.22500
7149,20090209,5.33750
7149,20090309,6.00000
7149,20090210,5.67500
7149,20090310,7.72500
7149,20090211,2.60000
7149,20090311,7.21250
7149,20090212,2.88750
7149,20090312,9.00000
7149,20090213,1.21250
7149,20090313,9.01250
7149,20090214,1.43750
7149,20090314,8.72500
7149,20090215,1.00000
7149,20090315,9.11250
7149,20090216,5.46250
7149,20090316,9.33750
7149,20090217,7.36250
7149,20090317,9.65000
7149,20090218,5.43750
7149,20090318,10.77500
7149,20090219,2.20000
7149,20090319,9.97500
7149,20090220,6.58750
7149,20090320,7.16250
7149,20090221,6.55000
7149,20090321,5.92500
7149,20090222,6.82500
7149,20090322,4.58750
7149,20090223,7.10000
7149,20090323,7.91250
7149,20090224,6.43750
7149,20090324,6.30000
7149,20090225,5.21250
7149,20090325,7.18750
7149,20090226,4.87500
7149,20090326,8.15000
7149,20090227,4.20000
7149,20090327,8.68750
7149,20090228,1.00000
7149,20090328,7.51250
7168,20090201,-1.05000
7168,20090301,8.37500
7168,20090202,3.33750
7168,20090302,7.12500
7168,20090203,0.11250
7168,20090303,2.66250
7168,20090204,0.75000
7168,20090304,4.85000
7168,20090205,5.93750
7168,20090305,1.62500
7168,20090206,5.98750
7168,20090306,3.55000
7168,20090207,3.71250
7168,20090307,3.86250
7168,20090208,1.43750
7168,20090308,7.83750
7168,20090209,4.07500
7168,20090309,4.98750
7168,20090210,7.03333
7168,20090310,6.63750
7168,20090211,2.41667
7168,20090311,5.25000
7168,20090212,2.00000
7168,20090312,6.28750
7168,20090213,0.81250
7168,20090313,9.08750
7168,20090214,0.20000
7168,20090314,8.55000
7168,20090215,-1.77500
7168,20090315,8.96250
7168,20090216,2.36250
7168,20090316,7.47500
7168,20090217,6.33750
7168,20090317,7.65000
7168,20090218,2.55000
7168,20090318,8.77500
7168,20090219,-0.75000
7168,20090319,6.96250
7168,20090220,3.57500
7168,20090320,5.03750
7168,20090221,3.77500
7168,20090321,2.78750
7168,20090222,5.65000
7168,20090322,3.02500
7168,20090223,6.20000
7168,20090323,7.62500
7168,20090224,5.58750
7168,20090324,5.01250
7168,20090225,2.92500
7168,20090325,6.23750
7168,20090226,3.37500
7168,20090326,8.26250
7168,20090227,5.91250
7168,20090327,8.83750
7168,20090228,0.10000
7168,20090328,7.81250
7181,20090201,-1.90000
7181,20090301,7.47143
7181,20090202,-0.35000
7181,20090302,6.15000
7181,20090203,0.32500
7181,20090303,4.31250
7181,20090204,1.06250
7181,20090304,4.42500
7181,20090205,5.60000
7181,20090305,2.65000
7181,20090206,4.88750
7181,20090306,2.13750
7181,20090207,3.58750
7181,20090307,3.23750
7181,20090208,0.37500
7181,20090308,6.22500
7181,20090209,1.22500
7181,20090309,3.50000
7181,20090210,4.25000
7181,20090310,4.12500
7181,20090211,1.21250
7181,20090311,4.08750
7181,20090212,-0.58571
7181,20090312,4.78750
7181,20090213,-0.82500
7181,20090313,7.58750
7181,20090214,-0.68750
7181,20090314,8.56250
7181,20090215,-2.18750
7181,20090315,7.92500
7181,20090216,-0.45000
7181,20090316,5.56250
7181,20090217,3.38750
7181,20090317,6.25000
7181,20090218,-2.18750
7181,20090318,7.87500
7181,20090219,-2.01250
7181,20090319,6.01250
7181,20090220,1.53750
7181,20090320,3.10000
7181,20090221,3.36250
7181,20090321,1.83750
7181,20090222,3.58750
7181,20090322,3.52500
7181,20090223,4.40000
7181,20090323,6.36250
7181,20090224,3.20000
7181,20090324,3.95000
7181,20090225,2.95000
7181,20090325,3.03333
7181,20090226,3.22500
7181,20090326,5.51429
7181,20090227,5.66250
7181,20090327,7.06667
7181,20090228,6.15000
7181,20090328,6.42500
7190,20090201,-0.12500
7190,20090301,7.01250
7190,20090202,-0.45000
7190,20090302,7.58750
7190,20090203,0.12500
7190,20090303,6.22500
7190,20090204,1.08750
7190,20090304,5.16250
7190,20090205,1.83750
7190,20090305,4.52500
7190,20090206,4.61250
7190,20090306,3.53750
7190,20090207,3.80000
7190,20090307,4.06250
7190,20090208,2.57500
7190,20090308,5.90000
7190,20090209,1.87500
7190,20090309,6.15000
7190,20090210,6.62500
7190,20090310,5.02500
7190,20090211,3.17500
7190,20090311,6.53750
7190,20090212,0.97500
7190,20090312,4.58750
7190,20090213,0.18750
7190,20090313,8.70000
7190,20090214,0.20000
7190,20090314,7.50000
7190,20090215,-1.37500
7190,20090315,9.65000
7190,20090216,-0.15000
7190,20090316,8.00000
7190,20090217,1.88750
7190,20090317,6.60000
7190,20090218,-1.63750
7190,20090318,6.68750
7190,20090219,-2.47500
7190,20090319,5.26250
7190,20090220,0.37500
7190,20090320,3.56250
7190,20090221,2.75000
7190,20090321,2.23750
7190,20090222,3.08750
7190,20090322,4.41250
7190,20090223,5.13750
7190,20090323,8.72500
7190,20090224,4.60000
7190,20090324,5.03750
7190,20090225,3.22500
7190,20090325,4.31250
7190,20090226,4.17500
7190,20090326,6.26250
7190,20090227,7.00000
7190,20090327,8.20000
7190,20090228,5.65000
7190,20090328,7.83750
7207,20090201,3.75000
7207,20090301,8.00000
7207,20090202,0.75000
7207,20090302,7.58750
7207,20090203,4.67500
7207,20090303,8.60000
7207,20090204,7.72500
7207,20090304,6.67500
7207,20090205,8.61250
7207,20090305,6.22500
7207,20090206,6.47500
7207,20090306,7.00000
7207,20090207,5.00000
7207,20090307,9.66250
7207,20090208,6.30000
7207,20090308,9.68750
7207,20090209,9.86250
7207,20090309,9.07500
7207,20090210,7.88750
7207,20090310,9.80000
7207,20090211,7.11250
7207,20090311,9.75000
7207,20090212,5.68750
7207,20090312,9.30000
7207,20090213,8.05000
7207,20090313,9.43750
7207,20090214,4.76250
7207,20090314,10.18750
7207,20090215,3.10000
7207,20090315,8.40000
7207,20090216,5.22500
7207,20090316,11.03750
7207,20090217,6.73750
7207,20090317,11.98750
7207,20090218,7.58750
7207,20090318,12.32500
7207,20090219,6.68750
7207,20090319,12.35000
7207,20090220,6.91250
7207,20090320,10.42500
7207,20090221,6.32500
7207,20090321,8.87500
7207,20090222,7.77500
7207,20090322,8.32500
7207,20090223,8.22500
7207,20090323,8.75000
7207,20090224,8.91250
7207,20090324,9.33750
7207,20090225,7.66250
7207,20090325,9.81250
7207,20090226,7.18750
7207,20090326,9.87500
7207,20090227,7.98750
7207,20090327,9.75000
7207,20090228,6.10000
7222,20090201,2.91250
7222,20090301,7.36250
7222,20090202,0.37500
7222,20090302,6.30000
7222,20090203,0.37500
7222,20090303,5.88750
7222,20090204,5.37500
7222,20090304,5.76250
7222,20090205,8.42500
7222,20090305,4.93750
7222,20090206,7.03750
7222,20090306,5.37500
7222,20090207,3.95000
7222,20090307,9.05000
7222,20090208,3.13750
7222,20090308,10.02500
7222,20090209,9.08750
7222,20090309,8.22500
7222,20090210,7.61250
7222,20090310,9.20000
7222,20090211,5.63750
7222,20090311,8.06250
7222,20090212,3.78750
7222,20090312,8.60000
7222,20090213,6.41250
7222,20090313,10.17500
7222,20090214,2.98750
7222,20090314,10.66250
7222,20090215,1.98750
7222,20090315,8.67500
7222,20090216,2.93750
7222,20090316,11.31250
7222,20090217,6.38750
7222,20090317,12.31250
7222,20090218,7.98750
7222,20090318,13.07500
7222,20090219,7.16250
7222,20090319,12.43750
7222,20090220,7.32500
7222,20090320,10.15000
7222,20090221,4.88750
7222,20090321,7.77500
7222,20090222,6.02500
7222,20090322,6.48750
7222,20090223,8.95000
7222,20090323,7.80000
7222,20090224,9.16250
7222,20090324,8.71250
7222,20090225,6.78750
7222,20090325,8.55000
7222,20090226,5.88750
7222,20090326,8.20000
7222,20090227,8.50000
7222,20090327,9.41250
7222,20090228,103505.40000
7222,20090328,7.23750
7240,20090201,-0.20000
7240,20090301,8.87500
7240,20090202,-0.37500
7240,20090302,6.90000
7240,20090203,-0.67500
7240,20090303,5.88750
7240,20090204,3.26250
7240,20090304,4.97500
7240,20090205,8.06250
7240,20090305,2.68750
7240,20090206,6.37500
7240,20090306,5.02500
7240,20090207,2.37500
7240,20090307,6.03750
7240,20090208,0.86250
7240,20090308,8.78750
7240,20090209,7.07500
7240,20090309,6.72500
7240,20090210,6.87500
7240,20090310,7.78750
7240,20090211,2.57500
7240,20090311,9.25000
7240,20090212,2.67500
7240,20090312,8.96250
7240,20090213,3.70000
7240,20090313,10.20000
7240,20090214,2.13750
7240,20090314,9.07500
7240,20090215,0.83750
7240,20090315,9.63750
7240,20090216,2.67500
7240,20090316,9.50000
7240,20090217,6.88750
7240,20090317,10.46250
7240,20090218,7.72500
7240,20090318,10.98750
7240,20090219,5.06250
7240,20090319,10.16250
7240,20090220,5.57500
7240,20090320,7.98750
7240,20090221,5.15000
7240,20090321,5.88750
7240,20090222,5.90000
7240,20090322,6.35000
7240,20090223,6.93750
7240,20090323,7.26250
7240,20090224,6.41250
7240,20090324,7.90000
7240,20090225,4.90000
7240,20090325,7.35000
7240,20090226,4.72500
7240,20090326,8.22500
7240,20090227,7.46250
7240,20090327,8.63750
7240,20090228,5.50000
7240,20090328,7.55000
7255,20090201,0.18750
7255,20090301,8.85000
7255,20090202,3.46250
7255,20090302,7.65000
7255,20090203,0.23750
7255,20090303,4.61250
7255,20090204,1.60000
7255,20090304,4.86250
7255,20090205,8.00000
7255,20090305,3.03750
7255,20090206,6.22500
7255,20090306,3.77500
7255,20090207,2.65000
7255,20090307,4.70000
7255,20090208,0.01250
7255,20090308,8.66250
7255,20090209,5.92500
7255,20090309,6.71250
7255,20090210,6.88750
7255,20090310,6.86250
7255,20090211,2.40000
7255,20090311,8.35000
7255,20090212,2.22500
7255,20090312,7.42500
7255,20090213,0.28750
7255,20090313,11.17500
7255,20090214,1.37500
7255,20090314,8.02500
7255,20090215,0.70000
7255,20090315,10.67500
7255,20090216,0.46250
7255,20090316,10.45000
7255,20090217,5.98750
7255,20090317,10.88750
7255,20090218,6.05000
7255,20090318,12.45000
7255,20090219,1.17500
7255,20090319,10.18750
7255,20090220,3.11250
7255,20090320,7.52500
7255,20090221,4.47500
7255,20090321,5.60000
7255,20090222,5.13750
7255,20090322,6.35000
7255,20090223,6.38750
7255,20090323,7.15000
7255,20090224,6.03750
7255,20090324,6.93750
7255,20090225,4.91250
7255,20090325,5.58750
7255,20090226,4.83750
7255,20090326,9.10000
7255,20090227,6.20000
7255,20090327,9.20000
7255,20090228,4.30000
7255,20090328,8.08750
7280,20090201,-1.21250
7280,20090301,6.61429
7280,20090202,0.77500
7280,20090302,6.92500
7280,20090203,1.23750
7280,20090303,4.92500
7280,20090204,0.72500
7280,20090304,3.38750
7280,20090205,3.81250
7280,20090305,3.85000
7280,20090206,4.95000
7280,20090306,4.41250
7280,20090207,3.41250
7280,20090307,3.47500
7280,20090208,1.43750
7280,20090308,8.11667
7280,20090209,1.85000
7280,20090309,5.45000
7280,20090210,6.27500
7280,20090310,4.72500
7280,20090211,2.43750
7280,20090311,6.46250
7280,20090212,1.52857
7280,20090312,4.58750
7280,20090213,0.72500
7280,20090313,8.86250
7280,20090214,0.77500
7280,20090314,8.93750
7280,20090215,-1.11250
7280,20090315,10.38750
7280,20090216,-1.10000
7280,20090316,8.95000
7280,20090217,3.58750
7280,20090317,9.56250
7280,20090218,1.85000
7280,20090318,9.93750
7280,20090219,-1.13750
7280,20090319,8.88750
7280,20090220,1.47500
7280,20090320,4.56250
7280,20090221,3.80000
7280,20090321,3.62500
7280,20090222,4.18750
7280,20090322,5.43750
7280,20090223,5.83750
7280,20090323,7.48750
7280,20090224,5.00000
7280,20090324,5.93750
7280,20090225,2.92500
7280,20090325,2.26667
7280,20090226,3.13750
7280,20090326,9.15000
7280,20090227,6.77500
7280,20090327,8.74000
7280,20090228,3.40000
7280,20090328,7.98750
7299,20090201,-0.82500
7299,20090301,5.83750
7299,20090202,-2.30000
7299,20090302,7.08750
7299,20090203,-0.92500
7299,20090303,5.55000
7299,20090204,1.07500
7299,20090304,5.26250
7299,20090205,2.27500
7299,20090305,3.36250
7299,20090206,3.88750
7299,20090306,2.28750
7299,20090207,3.33750
7299,20090307,3.81250
7299,20090208,1.38750
7299,20090308,5.55000
7299,20090209,1.38750
7299,20090309,4.88750
7299,20090210,6.91250
7299,20090310,5.30000
7299,20090211,2.66250
7299,20090311,5.41250
7299,20090212,0.53750
7299,20090312,3.86250
7299,20090213,-0.05000
7299,20090313,9.61250
7299,20090214,-1.07500
7299,20090314,7.86250
7299,20090215,-2.12500
7299,20090315,10.25000
7299,20090216,-0.62500
7299,20090316,7.77500
7299,20090217,1.90000
7299,20090317,6.58750
7299,20090218,-1.28750
7299,20090318,5.96250
7299,20090219,-3.63750
7299,20090319,4.80000
7299,20090220,0.02500
7299,20090320,1.86250
7299,20090221,2.53750
7299,20090321,1.17500
7299,20090222,2.56250
7299,20090322,4.03750
7299,20090223,4.51250
7299,20090323,6.81250
7299,20090224,4.12500
7299,20090324,4.72500
7299,20090225,2.65000
7299,20090325,4.67500
7299,20090226,3.70000
7299,20090326,6.90000
7299,20090227,6.62500
7299,20090327,8.08333
7299,20090228,0.10000
7299,20090328,7.17500
7314,20090201,6.90000
7314,20090301,8.97500
7314,20090202,2.67500
7314,20090302,8.37500
7314,20090203,3.30000
7314,20090303,8.72500
7314,20090204,7.83750
7314,20090304,7.38750
7314,20090205,9.67500
7314,20090305,6.96250
7314,20090206,8.62500
7314,20090306,7.36250
7314,20090207,6.02500
7314,20090307,9.30000
7314,20090208,6.23750
7314,20090308,10.08750
7314,20090209,10.12222
7314,20090309,9.23333
7314,20090210,9.28750
7314,20090310,9.95000
7314,20090211,7.60000
7314,20090311,8.56250
7314,20090212,6.62500
7314,20090312,9.03750
7314,20090213,7.06250
7314,20090313,11.53750
7314,20090214,4.93750
7314,20090314,10.26250
7314,20090215,3.88750
7314,20090315,10.28750
7314,20090216,5.42500
7314,20090316,11.58750
7314,20090217,6.36250
7314,20090317,12.05000
7314,20090218,7.92500
7314,20090318,12.58750
7314,20090219,7.98750
7314,20090319,12.27500
7314,20090220,7.41250
7314,20090320,11.01250
7314,20090221,7.56250
7314,20090321,8.70000
7314,20090222,7.51250
7314,20090322,9.32500
7314,20090223,8.81250
7314,20090323,9.27500
7314,20090224,9.23750
7314,20090324,9.72500
7314,20090225,7.95000
7314,20090325,9.70000
7314,20090226,7.78750
7314,20090326,10.20000
7314,20090227,8.26250
7314,20090327,10.50000
7314,20090228,8.40000
7314,20090328,9.65000
7335,20090201,2.15000
7335,20090301,8.96250
7335,20090202,-0.11250
7335,20090302,6.61250
7335,20090203,-0.31250
7335,20090303,4.76250
7335,20090204,5.42500
7335,20090304,4.70000
