20130401,1290637690,5.3,2
20130402,1403603019,5.9,3
20130403,1449253418,5.5,4
20130404,1436778152,5.9,5
20130405,1440908635,5.6,6
20130406,1317053763,5.2,7
20130407,1158308487,7.7,1
20130408,1234678484,8.2,2
20130409,1198934087,9.5,3
20130410,1142185018,11.2,4
20130411,1013705119,11.5,5
20130412,947318106,10.9,6
20130413,804134682,12.1,7
20130414,583141803,20,1
20130415,655360876,16.4,2
20130416,681459749,15.9,3
20130417,578129901,19.5,4
20130418,627469454,13.2,5
20130419,766893991,9.5,6
20130420,755079638,9.7,7
20130421,723722020,10.7,1
20130422,792970817,11.2,2
20130423,725168624,13.9,3
20130424,612305997,17.9,4
20130425,540762722,19.5,5
20130426,670356526,11.4,6
20130427,756952696,8.8,7
20130428,778092101,8.6,1
20130429,838177198,11.1,2
20130430,827504709,11.7,3
20130501,710944213,11.7,4
20130502,743568403,13.6,5
20130503,691446926,12.7,6
20130504,605479002,13.8,7
20130505,540518756,13.7,1
20130506,587768313,15.5,2
20130507,534980700,16.3,3
20130508,484382329,14.9,4
20130509,510578185,14,5
20130510,597647607,13,6
20130511,581844599,12.8,7
20130512,601281055,12.5,1
20130513,684303734,13.6,2
20130514,710879134,12.9,3
20130515,705609018,12.2,4
20130516,724645255,11.8,5
20130517,723909924,12.3,6
20130518,594173105,13.9,7
20130519,603626824,12.4,1
20130520,694492608,11.9,2
20130521,798997826,11.8,3
20130522,764426372,12.5,4
20130523,846368305,8.9,5
20130524,930860010,8,6
20130525,731574870,9.7,7
20130526,673186885,11.6,1
20130527,619722712,14.5,2
20130528,677047964,12,3
20130529,706834149,12.5,4
20130530,683781508,12.9,5
20130531,654314186,13.9,6
20130601,500927842,15,7
20130602,486238359,13.8,1
20130603,585518023,13.3,2
20130604,552442069,15.2,3
20130605,484274328,18.1,4
20130606,445824697,21,5
20130607,412717469,22.2,6
20130608,357355345,20.6,7
20130609,378107586,15,1
20130610,455386415,17.1,2
20130611,446489588,17.3,3
20130612,439139450,19,4
20130613,453409302,14.9,5
20130614,434056656,16.8,6
20130615,371186478,16.4,7
20130616,357369582,18.5,1
20130617,432944926,23.7,2
20130618,439335059,23.9,3
20130619,429654217,22.3,4
20130620,432429057,18.6,5
20130621,405657559,16.7,6
20130622,360761300,15.7,7
20130623,377096565,14.5,1
20130624,460304411,13.9,2
20130625,469647828,14.4,3
20130626,455969581,16.3,4
20130627,454748955,15.4,5
20130628,450058075,15.4,6
20130629,365235155,16,7
20130630,349403335,19,1
20130701,417894924,19.2,2
20130702,426122750,21.1,3
20130703,426739376,17.4,4
20130704,425223817,19,5
20130705,397444876,19.7,6
20130706,328427742,22.5,7
20130707,311745739,24.2,1
20130708,384284936,23.4,2
20130709,397826996,23.2,3
20130710,400067302,21.4,4
20130711,406204874,17.5,5
20130712,390648753,19.2,6
20130713,325181616,20,7
20130714,309249055,22.2,1
20130715,377335332,23.8,2
20130716,401383796,24.2,3
20130717,393539916,24.9,4
20130718,390671500,24.6,5
20130719,361331303,25,6
20130720,305100366,25,7
20130721,291046001,27.7,1
20130722,357478262,29.1,2
20130723,381037563,26.1,3
20130724,393052529,23,4
20130725,385964958,25.4,5
20130726,340648166,23.5,6
20130727,290237766,23.5,7
20130728,284779448,22.8,1
20130729,356948369,21,2
20130730,359470386,21,3
20130731,338653640,23.5,4
20130801,321566377,28.4,5
20130802,312285759,26.7,6
20130803,275764335,21.7,7
20130804,266779707,23.2,1
20130805,309952142,24.1,2
20130806,320392908,21.7,3
20130807,324864000,18.6,4
20130808,324638524,19.2,5
20130809,326971513,20,6
20130810,290310618,18.8,7
20130811,275337250,19.6,1
20130812,318394063,18.6,2
20130813,328131692,17.8,3
20130814,326510982,19.1,4
20130815,298346867,21.4,5
20130816,318556479,22.6,6
20130817,291167399,22.8,7
20130818,293849722,20.5,1
20130819,358761194,18.5,2
20130820,366863350,19.7,3
20130821,363072536,21.2,4
20130822,367008742,22.4,5
20130823,358293685,24.3,6
20130824,325105099,18.7,7
20130825,333300094,15.9,1
20130826,405840910,18.8,2
20130827,448881407,18.2,3
20130828,467433405,19.1,4
20130829,473981041,19.5,5
20130830,439903032,19.4,6
20130831,339332382,18.3,7
20130901,341831672,16.9,1
20130902,419780508,18.1,2
20130903,459372889,21,3
20130904,463275829,24.1,4
20130905,445266773,25.3,5
20130906,423763336,19.5,6
20130907,343641255,17.2,7
20130908,352805406,16.8,1
20130909,455599917,14.3,2
20130910,473811392,15,3
20130911,503283155,14.7,4
20130912,516951441,14.7,5
20130913,492909001,16.6,6
20130914,407958252,14.7,7
20130915,402486873,14.7,1
20130916,514569020,12.8,2
20130917,562213186,14.2,3
20130918,570789570,13.9,4
20130919,587927113,15.4,5
20130920,544180780,15.6,6
20130921,437462692,16.9,7
20130922,416858168,18.9,1
20130923,502531032,17.8,2
20130924,550815813,18.2,3
20130925,552424566,19.5,4
20130926,566915503,18.3,5
20130927,540508242,19.2,6
20130928,430182856,18.6,7
20130929,418028638,17.6,1
20130930,519330646,16.8,2
20131001,586255752,17.7,3
20131002,566007593,17.4,4
20131003,551282045,20.2,5
20131004,529654969,18.7,6
20131005,451484981,15.9,7
20131006,455388164,15.5,1
20131007,616564738,15.8,2
20131008,633570471,15.8,3
20131009,650630499,14.5,4
20131010,821238923,11,5
20131011,857829863,9.3,6
20131012,777412022,9.3,7
20131013,775457510,10.2,1
20131014,899469932,12.2,2
20131015,889289936,11.9,3
20131016,924066097,12.3,4
20131017,835251682,13.7,5
20131018,808920907,14.2,6
20131019,647108303,16.2,7
20131020,616089465,16.1,1
20131021,691319907,16.6,2
20131022,637184845,18.1,3
20131023,660617407,16.2,4
20131024,730175744,15.4,5
20131025,649143394,16.6,6
20131026,585528126,17,7
20131027,604709978,15.4,1
20131028,745176394,13.5,2
20131029,919355913,9.9,3
20131030,976951306,9.1,4
20131031,986270404,9.9,5
20131101,898327116,10.4,6
20131102,805750423,13.7,7
20131103,894378373,10.4,1
20131104,1071938785,9.3,2
20131105,1131505656,10.1,3
20131106,953928729,14,4
20131107,911232623,13.8,5
20131108,988634299,11.1,6
20131109,967683561,8.9,7
20131110,1021888770,6.8,1
20131111,1115605775,6.7,2
20131112,1253401070,8.5,3
20131113,1296020098,7,4
20131114,1358135619,6.5,5
20131115,1361053863,7.2,6
20131116,1266729529,5.1,7
20131117,1218870149,5.1,1
20131118,1447672501,5.4,2
20131119,1508618904,5.5,3
20131120,1591979932,4.3,4
20131121,1613733742,3.7,5
20131122,1566247267,3.5,6
20131123,1331950063,4.8,7
20131124,1250770070,5.8,1
20131125,1508745825,5.4,2
20131126,1535883368,5.2,3
20131127,1573149625,4.6,4
20131128,1562604370,5.8,5
20131129,1412688275,8.2,6
20131130,1263134018,7,7
20131201,1260179738,6.3,1
20131202,1508623539,6.5,2
20131203,1673720583,3.4,3
20131204,1580789551,6.5,4
20131205,1512182850,7.9,5
20131206,1502467739,5.4,6
20131207,1358724772,7.3,7
20131208,1358981572,6.7,1
20131209,1629535203,3.7,2
20131210,1709274956,3,3
20131211,1746060060,3.1,4
20131212,1776895084,1.8,5
20131213,1667815429,3.6,6
20131214,1382058921,5.9,7
20131215,1288065520,7,1
20131216,1440835854,7.2,2
20131217,1424458803,7.4,3
20131218,1319581680,9.5,4
20131219,1338007214,8,5
20131220,1338650288,5.7,6
20131221,1221315620,6.6,7
20131222,1084840416,9,1
20131223,1079018793,10.4,2
20131224,995104050,10.8,3
20131225,1025415328,8.3,4
20131226,1144165502,6.7,5
20131227,1071320522,10.9,6
20131228,1083233692,7.7,7
20131229,1158532909,5.8,1
20131230,1249461903,5.8,2
20131231,1172761485,7.1,3
20140101,1076154097,9.2,4
20140102,1107322142,10,5
20140103,1099536036,10.6,6
20140104,1091814392,8.9,7
20140105,1140307253,7.9,1
20140106,1113379596,11.7,2
20140107,1081718783,10.9,3
20140108,1064168455,10.9,4
20140109,1140193246,8.9,5
20140110,1246480375,6.4,6
20140111,1169932970,6.9,7
20140112,1225024674,6.8,1
20140113,1277783971,7.6,2
20140114,1378982396,5.5,3
20140115,1319659643,7.1,4
20140116,1237943527,8.2,5
20140117,1215501479,7.8,6
20140118,1137195686,7.6,7
20140119,1158008184,7.5,1
20140120,1403853570,5.9,2
20140121,1486978457,3.2,3
20140122,1496499859,4,4
20140123,1416100254,6.7,5
20140124,1379830223,5.7,6
20140125,1219496778,6.4,7
20140126,1222093578,6.7,1
20140127,1444568190,4.7,2
20140128,1441422979,5.6,3
20140129,1480633713,4.7,4
20140130,1456638812,5.7,5
20140131,1398588045,5.9,6
20140201,1228593282,6.4,7
20140202,1245728855,5.3,1
20140203,1401936471,5.7,2
20140204,1371597922,6.9,3
20140205,1353618676,7.9,4
20140206,1271133601,9.6,5
20140207,1206081559,9.2,6
20140208,1175585783,7.1,7
20140209,1222001263,6.7,1
20140210,1357808409,6.9,2
20140211,1416716419,5.5,3
20140212,1389537676,6.6,4
20140213,1386097614,5.9,5
20140214,1291268512,9.2,6
20140215,1097702695,9,7
20140216,1106775499,7.7,1
20140217,1228497838,7.2,2
20140218,1240605844,7.4,3
20140219,1158938488,9.6,4
20140220,1141675876,9.6,5
20140221,1178871148,7.5,6
20140222,1095835214,6.7,7
20140223,1033167221,8.9,1
20140224,1075071947,10.3,2
20140225,1145706353,9.2,3
20140226,1205917379,7.5,4
20140227,1272776505,6,5
20140228,1250735398,6.5,6
20140301,1172860015,5.8,7
20140302,1148828630,7,1
20140303,1305401627,6.5,2
20140304,1256250152,7.7,3
20140305,1196428187,8.8,4
20140306,1121379713,9.1,5
20140307,1061167453,10.4,6
20140308,885089344,12.3,7
20140309,823744337,13.8,1
20140310,902116329,13.4,2
20140311,947492043,11.6,3
20140312,931798628,12.6,4
20140313,918088619,13.7,5
20140314,893976738,12.2,6
20140315,856413740,10.7,7
20140318,971486690,10.6,3
20140319,925507242,11.3,4
20140320,820158532,14.3,5
20140321,878859372,10.6,6
20140322,922522339,8.5,7
20140323,1018007875,6.7,1
20140324,1165334928,7.5,2
20140325,1198965581,7.2,3
20140326,1223930115,6.9,4
20140407,604299728,15.7,2
20140408,771484143,10.6,3
20140409,772444649,11.9,4
20140410,713897671,14.3,5
20140411,680060443,13.3,6
20140412,592189258,13.4,7
20140413,620347698,11.7,1
20140414,730533505,11.5,2
20140415,816611108,10.3,3
20140416,774804447,11.9,4
20140417,673001879,15.2,5
20140418,699708145,10.8,6
20140419,687949795,10.8,7
20140420,577333345,13.6,1
20140421,583976944,13.4,2
20140422,629590710,14.3,3
20140423,604399567,15,4
20140424,577011656,16,5
20140425,596187702,12.9,6
20140426,610684464,9.8,7
20140427,624642742,11.3,1
20140428,715934489,11.8,2
20140429,719571584,11.4,3
20140430,610964611,14.4,4
20140501,551412502,12.3,5
20140502,631963274,11.9,6
20140503,631859830,11,7
20140504,586578584,12.9,1
20140505,564184123,16.9,2
20140506,554697833,16,3
20140507,577926560,14.3,4
20140508,558530547,13.6,5
20140509,533807760,15.8,6
20140510,540394278,13,7
20140511,593933080,11.3,1
20140512,705382530,10.8,2
20140513,723505025,11.2,3
20140514,666025379,13.3,4
20140515,656421655,13.2,5
20140516,580403005,15.3,6
20140517,445178727,17.4,7
20140518,404851925,19.2,1
20140519,451179933,20.5,2
20140520,491097843,15.6,3
20140521,515636280,14.8,4
20140522,497597090,15,5
20140523,499928630,14.1,6
20140524,454718388,12.8,7
20140525,427788649,16.5,1
20140526,501907828,14.5,2
20140527,545490316,14,3
20140528,543313104,13.1,4
20140529,441072359,15.9,5
20140530,455077351,17.1,6
20140531,403507476,16.5,7
20140601,401607049,15.8,1
20140602,459439940,16.8,2
20140603,474850676,17.1,3
20140604,511927090,13,4
20140605,483799880,16,5
20140606,423020864,22.7,6
20140607,346637683,22.7,7
20140608,324632638,22.2,1
20140609,346596128,22.2,2
20140615,354265287,16.2,1
20140619,425255362,17.5,5
20140701,421783938,19.2,3
20140706,339876065,16.2,1
20140714,345844674,18.6,2
20140715,409104619,21.5,3
20140716,412190529,24.1,4
20140717,403386437,26.6,5
20140718,387535301,28.9,6
20140719,316928528,25.3,7
20140720,316880239,20.5,1
20140721,393361851,20.7,2
20140722,403213623,20.1,3
20140723,392534572,23.6,4
20140724,378854479,25.3,5
20140725,361742011,23.5,6
20140726,296363436,21.5,7
20140727,278605935,23.1,1
20140728,339633396,19.7,2
20140729,350400699,19,3
20140730,361967889,20.8,4
20140731,349813858,21.5,5
20140801,323269220,22.9,6
20140802,286866048,20,7
20140803,275060254,20.3,1
20140804,320206094,19.6,2
20140805,326029236,22.1,3
20140806,334380343,18.7,4
20140807,331149390,20.1,5
20140808,327798443,19.6,6
20140809,291598705,19.2,7
20140810,289989602,19.1,1
20140811,337689138,16.7,2
20140812,343783109,16.9,3
20140813,347940606,16.8,4
20140814,349124142,16.2,5
20140815,317955205,16.6,6
20140816,306321423,18.2,7
20140817,310239641,17.5,1
20140818,365444721,16.4,2
20140819,385072223,15.5,3
20140820,385284188,14.7,4
20140821,387069274,15.9,5
20140822,378730106,16.4,6
20140823,338925825,15.5,7
20140824,335263938,16.9,1
20140825,448779807,15.7,2
20140826,455271302,17.7,3
20140827,440546302,18.7,4
20140828,419710180,19,5
20140829,400674134,18.7,6
20140830,345999612,17.8,7
20140831,342369142,16.8,1
20140901,421648338,18.5,2
20140902,418527000,19.5,3
20140903,412575238,19.5,4
20140904,409604645,19.2,5
20140905,392565441,20.3,6
20140906,334823908,19.7,7
20140907,344869229,20.9,1
20140908,435123283,20.6,2
20140909,449119231,18.3,3
20140910,458458970,16.7,4
20140911,467444703,16.5,5
20140912,458154134,17.9,6
20140913,387759106,19.2,7
20140914,387982845,18.6,1
20140915,481667615,19.6,2
20140916,485361160,21,3
20140917,471116089,21.8,4
20140918,464179676,21.7,5
20140919,472039128,20.8,6
20140920,395723924,20,7
20140921,407352214,16.2,1
20140922,516153926,14.6,2
20140923,541634539,14,3
20140924,564597081,14.4,4
20140925,581959990,14.7,5
20140926,526540207,16.8,6
20140927,438222104,18.8,7
20140928,424531481,18.9,1
20140929,534385806,18.3,2
20140930,541341808,17.9,3
20141001,557452646,18.9,4
20141002,555489773,18.5,5
20141003,532553361,18.3,6
20141004,440185057,16.6,7
20141005,475313286,12.4,1
20141006,627455388,12.7,2
20141007,656720814,13.5,3
20141008,616198575,16,4
20141009,626795695,16.1,5
20141010,620115338,14.5,6
20141011,519526497,14.2,7
20141012,541770904,14.4,1
20141013,655982025,14,2
20141014,697007840,13.7,3
20141015,682528449,14.3,4
20141016,666598066,16.3,5
20141017,610658388,15.6,6
20141018,498580122,18.4,7
20141019,470918839,18.5,1
20141020,615196463,14.2,2
20141021,717838981,12.2,3
20141022,865345864,11.4,4
20141023,856826131,12.5,5
20141024,769426662,13,6
20141025,675585304,13.8,7
20141026,641724861,13.6,1
20141027,778077406,12.5,2
20141028,874166554,10,3
20141029,838907757,13.2,4
20141030,777937962,15.2,5
20141031,705559014,15.7,6
20141101,652528933,15.8,7
20141102,665734788,14.9,1
20141103,888910623,12.1,2
20141104,1053709520,9.1,3
20141105,1148135938,8.6,4
20141106,1158402031,8.9,5
20141107,1042427195,10.8,6
20141108,889662542,11.3,7
20141109,886752221,10.2,1
20141110,1006851280,8,2
20141111,905096021,11.4,3
20141112,1004525236,10.5,4
20141113,1022089100,10.9,5
20141114,986787466,10.4,6
20141115,873499167,10.4,7
20141116,903883064,9.3,1
20141117,1136685689,8.9,2
20141118,1154564725,8.7,3
20141119,1222494602,7.2,4
20141120,1219465521,8.5,5
20141121,1129801841,9.8,6
20141122,898713161,11.5,7
20141123,866400334,12.5,1
20141124,1081911937,10.2,2
20141125,1151365292,10.2,3
20141126,1042729769,11.1,4
20141127,1040322879,10.9,5
20141128,1004830183,11.8,6
20141129,1026268836,7.1,7
20141130,1114036202,6.1,1
20141201,1390296542,3.6,2
20141202,1493272102,3.4,3
20141203,1585700216,2.8,4
20141204,1565286344,4.4,5
20141205,1483213814,5.2,6
20141206,1340022203,5.4,7
20141207,1323029062,4.8,1
20141208,1552216470,4.8,2
20141209,1561559116,4.3,3
20141210,1442817967,8.3,4
20141225,1066407609,6.4,5
20141226,1217178947,5.2,6
20141227,1286195314,4.5,7
20141228,1522490632,-1,1
20141229,1593350938,2.9,2
20141230,1501229725,4.9,3
20141231,1430231430,3.9,4
20150101,1377963899,3.1,5
20150102,1324093039,5.8,6
20150103,1176598029,8.5,7
20150104,1251750056,3.9,1
20150105,1596542057,0.7,2
20150106,1615489375,2.6,3
20150107,1544219855,3.9,4
20150108,1341017580,9.1,5
20150109,1091111646,12.9,6
20150110,975780223,11,7
20150111,1146905764,7,1
20150112,1236588891,8.1,2
20150113,1213142960,8.6,3
20150114,1288589770,7.7,4
20150115,1230307863,9,5
20150116,1335403695,6.1,6
20150117,1302487643,3.3,7
20150118,1356195650,3.7,1
20150119,1644418980,2.9,2
20150120,1726049427,0.9,3
20150121,1724826359,1.6,4
20150122,1794365991,0.5,5
20150123,1746210475,0.2,6
20150124,1522095273,3.8,7
20150125,1410470440,5.1,1
20150126,1482486354,7.4,2
20150127,1508669916,6.2,3
20150128,1503577774,6.4,4
20150129,1560321855,4.4,5
20150130,1561838098,3,6
20150131,1395015618,3.7,7
20150201,1440160301,3.8,1
20150202,1699657666,2.4,2
20150203,1754582504,1.7,3
20150204,1767905855,2.5,4
20150205,1844235938,1,5
20150206,1910233904,0.1,6
20150207,1660137298,2.9,7
20150208,1468717115,5,1
20150209,1686889465,3.2,2
20150210,1625650235,5.1,3
20150211,1616625174,4.5,4
20150212,1616185740,3,5
20150213,1359858440,7.8,6
20150214,1193987632,6.7,7
20150215,1209156847,7.4,1
20150216,1466360971,5.7,2
20150217,1492782143,5.9,3
20150218,1576887075,3.8,4
20150219,1539246400,4.9,5
20150220,1386344889,6.5,6
20150221,1345172649,3.7,7
20150222,1277015520,5.3,1
20150223,1412326413,6.7,2
20150224,1436349717,5.6,3
20150225,1379682311,6.9,4
20150226,1274573671,9.1,5
20150227,1336185252,5.7,6
20150228,1172208879,7.1,7
20150301,1038769490,10.4,1
20150302,1253219650,7.2,2
20150303,1351703678,6.6,3
20150304,1394889170,4.4,4
20150305,1377566153,4,5
20150306,1294250058,4.3,6
20150307,1075167039,6.5,7
20150308,970501118,10.1,1
20150309,1093070680,10.4,2
20150310,1093767635,10.1,3
20150311,1092955738,9.9,4
20150312,1089844733,9.5,5
20150313,1123313307,8.1,6
20150314,1102798020,7,7
20150315,1145388584,6.4,1
20150316,1251392759,8.6,2
20150317,1053787671,12.6,3
20150318,1033126914,10.3,4
20150319,1145263502,7.2,5
20150320,1150010810,7.8,6
20150321,1110386895,6.9,7
20150322,1126781235,7.4,1
20150323,1232562670,9,2
20150324,1299733725,6.1,3
20150325,1347297846,6.3,4
20150326,1366001437,6.8,5
20150327,1193218320,8.8,6
20150328,883157786,12.2,7
20150329,925233229,11.6,1
20150330,996639451,12.1,2
20150331,992931828,10.7,3
20150401,1067269652,8.8,4
20150402,1111683314,8.9,5
20150403,1034308254,9.2,6
20150404,987530092,7.6,7
20150405,987996936,7.4,1
20150406,984096269,9.6,2
20150407,1041473425,11.3,3
20150408,957920938,13,4
20150409,841042268,15.5,5
20150410,684372623,16.2,6
20150411,686467018,11.7,7
20150412,654090296,14.8,1
20150413,736345772,16.2,2
20150414,617377167,18.5,3
20150415,570460554,20,4
20150416,559124862,18.9,5
20150417,605420864,14.2,6
20150418,604646161,12.5,7
20150419,612177908,13.4,1
20150420,656320313,15.8,2
20150421,613974976,16.8,3
20150422,610915468,15.2,4
20150423,605599760,15.6,5
20150424,560509127,15.9,6
20150425,508611010,14.4,7
20150426,537667183,13,1
20150427,711349140,10.4,2
20150428,772737748,10,3
20150429,749051706,11.4,4
20150430,784790542,9.8,5
20150501,713990634,9.4,6
20150502,653808472,12.2,7
20150503,571460894,15.7,1
20150504,581483655,16.4,2
20150505,586730486,14.9,3
20150506,649507427,12.8,4
20150507,611297458,13.8,5
20150508,511517836,15.8,6
20150509,474791454,16.5,7
20150510,446879569,18,1
20150511,482591312,21.3,2
20150512,502187574,16.4,3
20150513,486268537,17.3,4
20150514,477321364,12.8,5
20150515,548253940,12.2,6
20150516,512853159,13.2,7
20150517,482760364,14.6,1
20150518,560218461,13.9,2
20150519,626965660,10.4,3
20150520,647731163,11.2,4
20150521,595834247,13.9,5
20150522,541160944,15.4,6
20150523,444227356,16.9,7
20150524,409379854,17.2,1
20150525,445231674,15.4,2
20150526,520458815,15.1,3
20150527,510950539,16.9,4
20150528,501043310,15.9,5
20150529,506809392,15.1,6
20150530,433152665,15.1,7
20150531,440826578,14.7,1
20150601,508719284,14.6,2
20150602,492826072,18.7,3
20150603,468390033,16.9,4
20150604,440085147,21.9,5
20150605,421416454,23.5,6
20150606,358212651,17,7
20150607,354119972,17.2,1
20150608,435038041,16,2
20150609,458421773,15.7,3
20150610,440786719,19.5,4
20150611,420213609,23.9,5
20150612,398976212,22,6
20150613,346767915,20.5,7
20150614,344489156,19.5,1
20150615,419543945,17.3,2
20150616,434307750,17.7,3
20150617,440865017,19.9,4
20150618,438110820,17.5,5
20150619,420278356,17.5,6
20150620,361166847,18.7,7
20150621,358046219,18.1,1
20150622,441010439,14.1,2
20150623,447686199,15.6,3
20150624,430085402,19.8,4
20150625,412033792,23.2,5
20150626,389522643,25.2,6
20150627,330327242,20.6,7
20150628,318235102,23.7,1
20150629,382624522,23.2,2
20150630,387697670,27.5,3
20150701,396078410,31.3,4
20150702,412521082,24.7,5
20150703,385276475,27.6,6
20150704,303031959,25.2,7
20150705,302277514,19.4,1
20150706,417480938,22.7,2
20150707,415582182,21.3,3
20150708,400537359,17.5,4
20150709,403421754,18.5,5
20150710,370100453,23.1,6
20150711,313389702,22,7
20150712,304134844,20.3,1
20150713,340154759,22,2
20150714,332998462,22.1,3
20150715,434820871,25.2,4
20150716,420694547,28.2,5
20150717,366447092,23.2,6
20150718,312936200,22.4,7
20150719,309372233,22.3,1
20150720,408337620,23.3,2
20150721,409664635,24.5,3
20150722,416210376,22.4,4
20150723,417145943,20.4,5
20150724,383370163,22,6
20150725,317939670,17.3,7
20150726,315208563,16.2,1
20150727,372831962,18.4,2
20150728,390912544,15.1,3
20150729,394202483,16.7,4
20150730,392801541,16.7,5
20150731,362052031,18.8,6
20150801,300615773,20.2,7
20150802,282033693,23.7,1
20150803,313129290,27.2,2
20150804,324843828,20.3,3
20150805,316435083,24.9,4
20150806,313319861,23.6,5
20150807,310064959,22.4,6
20150808,266946641,23.5,7
20150809,268411956,21.8,1
20150810,307137337,23.1,2
20150811,302279890,24.6,3
20150812,299377926,26.9,4
20150813,300958756,23.1,5
20150814,300741542,20.1,6
20150815,274461030,17.3,7
20150816,279735015,17.8,1
20150817,332138099,17.5,2
20150818,342367211,17.8,3
20150819,347311009,20.6,4
20150820,347563212,19.2,5
20150821,333734612,23.5,6
20150822,287641988,24.4,7
20150823,291234052,19.3,1
20150824,372726866,15.8,2
20150825,395052202,17.1,3
20150826,392459016,22.2,4
20150827,400676393,14.4,5
20150828,397700230,18.3,6
20150829,315730494,24.2,7
20150830,302569099,26.7,1
20150831,397349322,22.2,2
20150901,426055940,17,3
20150902,458353310,16.2,4
20150903,473566652,15.5,5
20150904,413204434,14.8,6
20150905,346524603,15.1,7
20150906,357849149,13.8,1
20150907,451268010,15.6,2
20150908,444609786,15.3,3
20150909,433730906,17.6,4
20150910,429654946,17.5,5
20150911,410073890,18.6,6
20150912,360354121,16.2,7
20150913,366361337,15.7,1
20150914,462996864,15,2
20150915,474061903,15.5,3
20150916,480123829,16.3,4
20150917,495476603,14.9,5
20150918,492842750,14,6
20150919,407451316,15,7
20150920,402992786,14,1
20150921,567756742,15.2,2
20150922,623450710,12.8,3
20150923,655869073,13.7,4
20150924,657731422,14.3,5
20150925,619566237,14.4,6
20150926,504389357,14.2,7
20150927,482085436,14.6,1
20150928,648745634,14.3,2
20150929,673920279,14.3,3
20151012,897557555,10.9,2
20160101,1007776883,,6
20160102,996218891,,7
20160103,1075389287,,1
20160104,1278474228,,2
20160105,1297043425,,3
20160106,1269063001,,4
20160107,1299261322,,5
20160108,1305601048,,6
20160109,1096985058,,7
20160110,1150688338,,1
20160111,1344351901,,2
20160112,1412702844,,3
20160113,1482083602,,4
20160114,1525049200,,5
20160115,1613377333,,6
20160116,1448883033,,7
20160117,1515793558,,1
20160118,1837725739,,2
20160119,1881320925,,3
20160120,1908978309,,4
20160121,1869923823,,5
20160122,1644934306,,6
20160123,1332226058,,7
20160124,1160470288,,1
20160125,1242873790,,2
20160126,1197477869,,3
20160127,1168480895,,4
20160128,1291021850,,5
20160129,1252855289,,6
20160130,1109817648,,7
20160131,1004333367,,1
20160201,1041760289,,2
20160202,1109726641,,3
20160203,1314459174,,4
20160204,1290662417,,5
20160205,1163588006,,6
20160206,986757509,,7
20160207,1047081649,,1
20160208,1177319507,,2
20160209,1301925816,,3
20160210,1413405345,,4
20160211,1421886431,,5
20160212,1405340329,,6
20160213,1173822897,,7
20160214,1206813254,,1
20160215,1501535719,,2
20160216,1616638483,,3
20160217,1689297890,,4
20160218,1645752355,,5
20160219,1412837775,,6
20160220,1063691950,,7
20160221,968128694,,1
20160222,1098959739,,2
20160223,1321261655,,3
20160224,1435530710,,4
20160225,1456107305,,5
20160226,1427327927,,6
20160227,1273576140,,7
20160228,1322505697,,1
20160229,1477826696,,2
20160301,1424033133,,3
20160302,1325880965,,4
20160303,1399345749,,5
20160304,1362673380,,6
20160305,1232947573,,7
20160306,1236352186,,1
20160307,1511553030,,2
20160308,1429867664,,3
20160309,1396464675,,4
20160310,1356426893,,5
20160311,1257215143,,6
20160312,1093962161,,7
20160313,1123726861,,1
20160314,1313248160,,2
20160315,1285416682,,3
20160321,1280200710,,2
20160322,1194557112,,3
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160402,899464644,,7
20160403,685539964,,1
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
20160403,685539964,,1
20160404,827978958,,2
