20090101,585295717,1.2,5
20090102,649062291,0.4,6
20090103,676288497,-0.6,7
20090104,716023243,-2.3,1
20090105,812006421,-3,2
20090106,841984402,-3.3,3
20090107,873868785,-3.4,4
20090108,866001991,-4,5
20090109,807698616,-3.3,6
20090110,746899422,-3.4,7
20090111,749329564,-4.5,1
20090112,797527100,-4,2
20090113,758784544,-1.5,3
20090114,729717381,0,4
20090115,724680743,0,5
20090116,701457769,0.7,6
20090117,630529852,2.9,7
20090118,595990531,6.2,1
20090119,604883166,8,2
20090120,643786443,5.9,3
20090121,674698890,3.9,4
20090122,674208316,3.2,5
20090123,612739514,4.9,6
20090124,610846345,4.6,7
20090125,612587634,3.8,1
20090126,675339530,3.7,2
20090127,683623265,3.5,3
20090128,694390510,2.6,4
20090129,703600286,0.9,5
20090130,683446580,1.1,6
20090131,622582514,2.6,7
20090201,618094929,2.9,1
20090202,653996452,4.1,2
20090203,666774967,3.4,3
20090204,620183721,5.9,4
20090205,566265829,7.7,5
20090206,574290373,5.7,6
20090207,606861647,3.2,7
20090208,644688816,1.4,1
20090209,632597202,4,2
20090210,607476298,5.9,3
20090211,657608474,4.1,4
20090212,706596916,1.9,5
20090213,699299233,0.9,6
20090214,685782354,0.3,7
20090215,693065432,-0.5,1
20090216,725395656,-0.1,2
20090217,678115212,1.4,3
20090218,658906748,1.9,4
20090219,694929542,0.6,5
20090220,649182948,1.5,6
20090221,581955935,3.3,7
20090222,590330874,3.5,1
20090223,606600074,4.4,2
20090224,609281516,4.6,3
20090225,609233279,4.1,4
20090226,575568822,5.2,5
20090227,522894546,6.2,6
20090228,450333386,9.3,7
20090301,450866408,10.2,1
20090302,524604857,8.6,2
20090303,542603163,7.9,3
20090304,586960821,6.6,4
20090305,623930463,4.5,5
20090306,620504923,2.8,6
20090307,533659628,3.5,7
20090308,493600451,6.6,1
20090309,556985603,6,2
20090310,571623275,6.2,3
20090311,545450916,6,4
20090312,524323831,5.9,5
20090313,451508564,8,6
20090314,392943958,10.8,7
20090315,393283843,10.5,1
20090316,435805918,9.5,2
20090317,422317344,9.5,3
20090318,407967332,9.4,4
20090319,415811618,9.1,5
20090320,490375566,6.1,6
20090321,483436654,4.7,7
20090322,453896602,5.8,1
20090323,462239421,8.1,2
20090324,526438612,5.7,3
20090325,530816235,6.2,4
20090326,465826945,8.4,5
20090327,411179408,11.2,6
20090328,406626634,9.1,7
20090329,450057761,7.9,1
20090330,492804147,6.6,2
20090331,439927743,8.1,3
20090401,369740657,9.8,4
20090402,355296452,11.1,5
20090403,317223099,12.4,6
20090404,267769648,12.4,7
20090405,250748623,13,1
20090406,265613880,14.8,2
20090407,297564310,13.5,3
20090408,294052052,12.9,4
20090409,263307697,14.2,5
20090410,237951175,15.2,6
20090411,230384424,15.2,7
20090412,227433540,15.2,1
20090413,227557320,14.9,2
20090414,238623384,15.9,3
20090415,252511495,15.2,4
20090416,280527544,12.3,5
20090417,272933200,11.7,6
20090418,239648091,11.6,7
20090419,234825161,12.6,1
20090420,267957619,13.3,2
20090421,251979618,15.1,3
20090422,231147031,15.5,4
20090423,225060037,14,5
20090424,214155464,14,6
20090425,190810987,15.5,7
20090426,226361621,13.1,1
20090427,272698485,12,2
20090428,276951169,11.8,3
20090429,286421296,10.6,4
20090430,248024296,11.2,5
20090501,189886155,12.8,6
20090502,173633172,14.5,7
20090503,170370143,15.4,1
20090504,220001633,14,2
20090505,224780398,13.2,3
20090506,203815997,14.7,4
20090507,179241115,18.4,5
20090508,157077016,17.6,6
20090509,150013859,18.6,7
20090510,153591436,18.1,1
20090511,177461712,20.1,2
20090512,175573480,20,3
20090513,176509905,19.2,4
20090514,182772205,17.4,5
20090515,191962762,14.4,6
20090516,158573404,16.3,7
20090517,153087652,17.9,1
20090518,177403768,17.4,2
20090519,177121969,19.4,3
20090520,156254343,21.7,4
20090521,128894063,22.8,5
20090522,132582432,22.5,6
20090523,121613581,23.7,7
20090524,116899684,25.2,1
20090525,153192452,26,2
20090526,159514015,20.5,3
20090527,166889247,17.5,4
20090528,165052493,17.2,5
20090529,151622107,18.4,6
20090530,129236671,19.1,7
20090531,122313629,19.7,1
20090601,130689399,18.8,2
20090602,158851164,20.7,3
20090603,163647730,20.8,4
20090604,166743886,19.8,5
20090605,160924140,18.3,6
20090606,136468224,16.9,7
20090607,133920989,17.5,1
20090608,169867763,17.2,2
20090609,174667320,18,3
20090610,170966733,19.6,4
20090611,166298582,19.4,5
20090612,154202774,19.9,6
20090613,125078268,21.7,7
20090614,121964504,23.2,1
20090615,152202993,22.6,2
20090616,154440503,21,3
20090617,151995144,22.6,4
20090618,150264512,23.8,5
20090619,146131609,20.6,6
20090620,126983454,18.1,7
20090621,126575475,17.3,1
20090622,159353798,16.9,2
20090623,162510229,17.5,3
20090624,159728943,19.1,4
20090625,154714511,21.9,5
20090626,148871376,20.8,6
20090627,126345435,20.7,7
20090628,120883451,22.1,1
20090629,147577237,25.7,2
20090630,150950115,25.9,3
20090701,149123721,26.3,4
20090702,150298978,26,5
20090703,143691394,25.3,6
20090704,119088333,25,7
20090705,117281733,23.6,1
20090706,148564277,23.4,2
20090707,154891236,20.8,3
20090708,158264068,20.1,4
20090709,154149741,19.6,5
20090710,146715568,18.8,6
20090711,119124771,19.8,7
20090712,112073736,23.2,1
20090713,124527791,25.6,2
20090714,121121355,25.1,3
20090715,148798986,24.2,4
20090716,148461127,26.2,5
20090717,148611705,20.2,6
20090718,124813135,19,7
20090719,120632492,19.2,1
20090720,144246379,22.8,2
20090721,143009192,25.2,3
20090722,140706527,26.6,4
20090723,143102989,25.2,5
20090724,135502892,22.6,6
20090725,114845019,20.7,7
20090726,108778849,21.4,1
20090727,136383647,23,2
20090728,139860816,22.8,3
20090729,136977471,25.7,4
20090730,136600233,23.4,5
20090731,127573898,22.6,6
20090801,104147802,24.6,7
20090802,101683072,21.1,1
20090803,116673619,19.9,2
20090804,115796912,21,3
20090805,112548534,22.7,4
20090806,111597239,25.7,5
20090807,106165510,24.8,6
20090808,91031834,24.1,7
20090809,91044146,21.5,1
20090810,107074711,20.6,2
20090811,105119245,22.2,3
20090812,103775760,23.1,4
20090813,104153219,24.7,5
20090814,101474956,24.8,6
20090815,88880135,26.8,7
20090816,90595157,26.5,1
20090817,107519049,26.7,2
20090818,108867877,27.3,3
20090819,108024405,28.7,4
20090820,112393196,29.6,5
20090821,112735946,25.4,6
20090822,100592825,23.6,7
20090823,101764476,22.7,1
20090824,128980372,24.9,2
20090825,138158495,21.5,3
20090826,141691875,21.4,4
20090827,142505171,23.1,5
20090828,139792392,22.3,6
20090829,122310450,20,7
20090830,120470653,19.1,1
20090831,148327648,22.2,2
20090901,155888161,23.1,3
20090902,158465152,20.7,4
20090903,158564992,21.3,5
20090904,151924590,18.7,6
20090905,132912818,16.7,7
20090906,128597172,16.5,1
20090907,159745745,18.4,2
20090908,161218895,19.9,3
20090909,161320689,21,4
20090910,159434595,20.9,5
20090911,154463226,19.2,6
20090912,136737774,18.2,7
20090913,136431983,17.8,1
20090914,174750220,16.2,2
20090915,186916982,13.3,3
20090916,188324181,13.7,4
20090917,184448935,16,5
20090918,170689624,16.5,6
20090919,145191254,18,7
20090920,141823247,17.2,1
20090921,170230484,18.9,2
20090922,171311009,18.3,3
20090923,169251441,18.6,4
20090924,170334317,18.8,5
20090925,165853218,17.2,6
20090926,141600598,16.7,7
20090927,136740414,17,1
20090928,172072803,17.1,2
20090929,178940090,16.9,3
20090930,178920997,16.5,4
20091001,179500891,16.9,5
20091002,180862501,16,6
20091003,158628034,14.4,7
20091004,159255653,13.7,1
20091005,195038992,17.4,2
20091006,188629665,20.3,3
20091007,183851575,22.2,4
20091008,187497102,18.8,5
20091009,176141286,17.2,6
20091010,152910468,16.3,7
20091011,155104718,15.9,1
20091012,211542144,13.5,2
20091013,249210522,11.5,3
20091014,292877980,9,4
20091015,385908098,6.2,5
20091016,387970800,7.3,6
20091017,347065112,7.1,7
20091018,365860772,6.7,1
20091019,425315354,7,2
20091020,367390479,11.5,3
20091021,352807935,12.3,4
20091022,346933289,12.4,5
20091023,318678697,11.5,6
20091024,272352509,12.3,7
20091025,254159754,12.1,1
20091026,322098552,11.5,2
20091027,341099180,9.9,3
20091028,339097924,10.2,4
20091029,339634551,10.3,5
20091030,361869802,8.9,6
20091031,336723191,9.3,7
20091101,319263326,12.3,1
20091102,409127099,10.5,2
20091103,431509001,9.8,3
20091104,436082497,10.4,4
20091105,474598655,8.6,5
20091106,472243569,7.6,6
20091107,460221121,6.9,7
20091108,471644614,6.3,1
20091109,543136926,6.4,2
20091110,544897286,6.2,3
20091111,511713811,4.8,4
20091112,493616017,6.7,5
20091113,429946352,11.3,6
20091114,374450991,13.6,7
20091115,376484889,14.2,1
20091116,390117846,14.5,2
20091117,398076144,15.2,3
20091118,431452563,11.9,4
20091119,446440841,10.8,5
20091120,400981394,12.8,6
20091121,364504518,14.2,7
20091122,382836250,13.8,1
20091123,433153653,13.4,2
20091124,437141665,11.7,3
20091125,450866199,11.9,4
20091126,456841337,10.3,5
20091127,469951842,9.7,6
20091128,432071500,10.1,7
20091129,438036230,10.4,1
20091130,546675102,7.3,2
20091201,588931103,6.2,3
20091202,577060019,6.8,4
20091203,561515987,7.1,5
20091204,595551851,4.8,6
20091205,517816430,5.7,7
20091206,463207268,9.2,1
20091207,489870040,10.7,2
20091208,525900137,8.8,3
20091209,510451232,8.6,4
20091210,519518553,8.1,5
20091211,559924097,7,6
20091212,574501979,4.5,7
20091213,624006515,2.4,1
20091214,716668297,0.8,2
20091215,775415247,-0.5,3
20091216,800326210,-1,4
20091217,805908100,-1.3,5
20091218,790218285,-1.4,6
20091219,813819937,-4.2,7
20091220,766167173,-2.9,1
20091221,692119022,3.5,2
20091222,570583894,8.2,3
20091223,572820154,6.6,4
20091224,485428840,9.7,5
20091225,512403094,6.1,6
20091226,587806185,2.2,7
20091227,571622785,2.1,1
20091228,571404429,3.7,2
20091229,478435470,9,3
20091230,458828154,10.6,4
20091231,460676251,9.9,5
20100101,536799656,6.3,6
20100102,649885746,2,7
20100103,700085452,-0.2,1
20100104,791615777,-1.5,2
20100105,808553239,-1.9,3
20100106,812786762,-2.4,4
20100107,832619547,-1.4,5
20100108,849185483,-1.5,6
20100109,839346468,-2.8,7
20100110,827643159,-2.9,1
20100111,885347476,-3,2
20100112,851569469,-0.8,3
20100113,759459527,2.1,4
20100114,748661092,2.6,5
20100115,716840106,3.4,6
20100116,647837188,5.5,7
20100117,618689186,6,1
20100118,700483286,4.5,2
20100119,732773650,1.4,3
20100120,722562583,1.5,4
20100121,708985295,2.1,5
20100122,704234010,1.4,6
20100123,659294165,1,7
20100124,628105223,2.7,1
20100125,708057750,3.6,2
20100126,784658933,2,3
20100127,834889742,-0.6,4
20100128,799286371,-0.9,5
20100129,729310894,1.6,6
20100130,721326454,1,7
20100131,773671542,-0.6,1
20100201,834460063,-0.8,2
20100202,775551013,1.3,3
20100203,722394877,2.6,4
20100204,677919367,5.6,5
20100205,650274972,5.3,6
20100206,598417648,5.9,7
20100207,629998598,4.3,1
20100208,691086134,3.4,2
20100209,745803230,1.4,3
20100210,827335684,-1.8,4
20100211,897244005,-3.2,5
20100212,865189002,-2.7,6
20100213,807981207,-2.1,7
20100214,799288761,-1.7,1
20100215,835622031,-2,2
20100216,778353424,-0.4,3
20100217,680768350,3.3,4
20100218,608240069,7.2,5
20100219,654683282,6.2,6
20100220,631343475,4.6,7
20100221,585168171,6.5,1
20100222,578735443,9,2
20100223,554886500,9.8,3
20100224,552876812,9.8,4
20100225,524721281,10.5,5
20100226,526537812,9.4,6
20100227,492541056,9.9,7
20100228,471562948,10.5,1
20100301,554558211,8.5,2
20100302,531234131,8.4,3
20100303,583153982,6.5,4
20100304,611616671,4.7,5
20100305,658584386,2.8,6
20100306,630912640,1.5,7
20100307,694621449,-0.2,1
20100308,752562965,0.2,2
20100309,792332467,-0.4,3
20100310,792544743,-0.4,4
20100311,774906018,-0.1,5
20100312,717562256,1,6
20100313,618331429,3,7
20100314,596061674,4.3,1
20100315,600278969,5.5,2
20100316,564820869,6.1,3
20100317,517701367,9.3,4
20100318,485797775,11.1,5
20100319,411024153,13.8,6
20100320,382082313,14.2,7
20100321,388018835,13.7,1
20100322,433317058,11.3,2
20100323,402566735,11.9,3
20100324,391570690,13.9,4
20100325,383128128,15,5
20100326,433915420,11.4,6
20100327,396065455,10.6,7
20100328,396322477,10.4,1
20100329,401747555,12.8,2
20100330,471419269,10.5,3
20100331,484810780,9.9,4
20100401,449078730,7.7,5
20100402,407148651,9.9,6
20100403,374166463,10.5,7
20100404,360560868,10.4,1
20100405,373790947,9.2,2
20100406,366604745,12,3
20100407,376924199,11.5,4
20100408,393848733,10.8,5
20100409,341714692,12,6
20100410,277891249,12.4,7
20100411,307999162,10.7,1
20100412,410739822,8.7,2
20100413,396624821,8.6,3
20100414,373240015,9.7,4
20100415,359903062,10.5,5
20100416,332812488,11.5,6
20100417,285844101,11.8,7
20100418,253364588,13.8,1
20100419,275237117,14.6,2
20100420,265215427,14.7,3
20100421,252090185,15.4,4
20100422,245238603,16,5
20100423,243975913,14.9,6
20100424,194092783,16,7
20100425,181328267,18,1
20100426,221820863,17.7,2
20100427,230825259,17.4,3
20100428,216392051,18.8,4
20100429,209953663,19.9,5
20100430,203100515,18,6
20100501,176388649,15.5,7
20100502,205171306,13.2,1
20100503,298313670,11.5,2
20100504,361957831,10.3,3
20100505,415307620,7.6,4
20100506,403810576,7.6,5
20100507,334861470,10.2,6
20100508,274338578,12.5,7
20100509,265625265,13.3,1
20100510,269430858,15,2
20100511,283227561,13.3,3
20100512,294811771,12.2,4
20100513,282389696,11.2,5
20100514,290773048,11,6
20100515,284294575,10.7,7
20100516,261215228,11.9,1
20100517,278370481,12.7,2
20100518,257526954,13.9,3
20100519,252145462,13.7,4
20100520,236820826,14.6,5
20100521,200700417,15.5,6
20100522,157309660,17.2,7
20100523,143808586,19.1,1
20100524,149413328,21.5,2
20100525,175480418,22.1,3
20100526,177733661,19.5,4
20100527,171281587,18.1,5
20100528,173962349,17.7,6
20100529,151659383,18.6,7
20100530,155897024,18.2,1
20100531,196508231,16.2,2
20100601,198110948,16.1,3
20100602,189017410,16.7,4
20100603,183956679,17.9,5
20100604,178892352,19.6,6
20100605,144939345,22.8,7
20100606,144491697,21.5,1
20100607,172293099,20.3,2
20100608,173080145,20,3
20100609,181118295,21.2,4
20100610,179464351,22,5
20100611,171494963,19.9,6
20100615,173615339,17.3,3
20100616,181287166,16.9,4
20100617,185283477,16.7,5
20100618,177469380,17.3,6
20100619,160458998,14.7,7
20100620,171661966,13.5,1
20100621,197991228,14.2,2
20100622,187928076,16,3
20100623,177647651,18.2,4
20100624,162785352,19.9,5
20100625,166807463,21.7,6
20100626,150778995,23.1,7
20100627,138050571,24.1,1
20100628,161890917,25,2
20100629,172759936,25.4,3
20100630,182585507,25.3,4
20100701,175993849,26.3,5
20100702,162879784,27.2,6
20100703,129122305,26.4,7
20100704,125310938,25.7,1
20100705,176434565,25.4,2
20100706,179864608,23.6,3
20100707,175910471,23.5,4
20100708,180671532,26,5
20100709,168896921,27.7,6
20100710,125130917,27.3,7
20100711,121640174,27.9,1
20100712,168386275,25.6,2
20100713,164507564,25.8,3
20100714,132029767,26.1,4
20100715,167645888,24.6,5
20100716,160184770,25.2,6
20100717,126321709,21.7,7
20100718,125412013,22.1,1
20100719,166611843,22.8,2
20100720,174052047,26.1,3
20100721,171689190,25.7,4
20100722,174314475,21.7,5
20100723,166345300,19.1,6
20100724,124877041,19,7
20100725,120950354,19.9,1
20100726,161068313,20.9,2
20100727,168252550,20.1,3
20100728,164407302,22,4
20100729,149495190,20.3,5
20100730,140140972,20.1,6
20100731,111439097,21.5,7
20100801,107520914,22,1
20100802,139462314,20.7,2
20100803,130935826,20.5,3
20100804,127008221,20.7,4
20100805,130426034,18.7,5
20100806,121945664,18.7,6
20100807,102727157,19.6,7
20100808,101054001,21.2,1
20100809,115127201,23.1,2
20100810,118154227,24.3,3
20100811,119524426,24.1,4
20100812,123776770,22.1,5
20100813,121374077,21,6
20100814,112548496,20.2,7
20100815,113130390,17.7,1
20100816,144372708,16.9,2
20100817,141907867,18.4,3
20100818,142890386,18.9,4
20100819,140387436,21.5,5
20100820,139787219,23,6
20100821,109804404,24.4,7
20100822,107245580,25.9,1
20100823,149200937,25.8,2
20100824,157884451,22.8,3
20100825,147029071,22.3,4
20100826,161343916,26.1,5
20100827,161897508,24.7,6
20100828,141378787,20.2,7
20100829,135121104,18.3,1
20100830,188473784,16.5,2
20100831,191444631,16.1,3
20100901,192669743,16.5,4
20100902,195614154,18.2,5
20100903,180388361,19.2,6
20100904,151172136,20.1,7
20100905,137527722,20,1
20100906,182037490,21.8,2
20100907,171380938,18.3,3
20100908,189511841,18,4
20100909,192717187,16.5,5
20100910,179982050,16.9,6
20100911,141505323,17.8,7
20100912,141003139,18.7,1
20100913,176270012,17.2,2
20100914,179644771,16.5,3
20100915,181206663,17.7,4
20100916,182340319,17.3,5
20100917,178331538,16.3,6
20100918,157213178,14.5,7
20100919,157293245,13.5,1
20100920,203628607,15.5,2
20100921,204578039,16.9,3
20100922,195572832,18,4
20100923,180013342,19.6,5
20100924,190459369,16.3,6
20100925,174461455,14,7
20100926,191866526,10.7,1
20100927,270882728,10.2,2
20100928,283532714,10.4,3
20100929,273547580,12.3,4
20100930,276919811,12.9,5
20101001,262319903,13.8,6
20101002,200464858,17.4,7
20101003,175506014,19.4,1
20101004,229794986,18.8,2
20101005,243215762,16.3,3
20101006,237396506,16.4,4
20101007,233748785,17.5,5
20101008,223511834,18.1,6
20101009,192928049,18.4,7
20101010,185552610,16.5,1
20101011,255474174,14.8,2
20101012,259001001,13.6,3
20101013,296372752,12.1,4
20101014,330964356,10.8,5
20101015,342706076,9.4,6
20101016,332641689,9.3,7
20101017,376001597,8.3,1
20101018,452827795,7.8,2
20101019,438499334,8.2,3
20101020,455217335,7.8,4
20101021,490203010,6.5,5
20101022,451077711,9.8,6
20101023,372456752,12.1,7
20101024,387446488,10.1,1
20101025,514495118,8,2
20101026,522185507,6.7,3
20101027,504175575,6,4
20101028,465620514,7.1,5
20101029,436376059,11.8,6
20101030,396822969,11.8,7
20101031,390824529,11.8,1
20101101,417908649,12.2,2
20101102,478766943,10.8,3
20101103,452003654,11.8,4
20101104,420900546,13.7,5
20101105,408919313,14.7,6
20101106,368774572,14.7,7
20101107,431601870,10.5,1
20101108,567802195,8.3,2
20101109,546902371,9.2,3
20101110,553846453,9,4
20101111,504640286,9,5
20101112,415685727,11.7,6
20101113,358613053,14.2,7
20101114,361281686,16.1,1
20101115,522779151,10.6,2
20101116,580475992,8.6,3
20101117,579644560,7.3,4
20101118,560412878,7.8,5
20101119,561733703,8.1,6
20101120,524626783,8.1,7
20101121,496182063,7.3,1
20101122,615015271,5.8,2
20101123,667347171,4.6,3
20101124,683890795,3.8,4
20101125,708210511,3.3,5
20101126,751467211,1.3,6
20101127,696492053,1.6,7
20101128,675695255,1.8,1
20101129,770380408,1.9,2
20101130,813020445,-0.7,3
20101201,798097818,-0.9,4
20101202,826395724,-3,5
20101203,841393759,-2.7,6
20101204,790268885,-3.1,7
20101205,687813267,3.2,1
20101206,631304622,9.4,2
20101207,577873386,12.4,3
20101208,559067696,13.3,4
20101209,722894863,6.2,5
20101210,750535908,3.4,6
20101211,667907856,2.8,7
20101212,665708920,3.1,1
20101213,800212616,1.6,2
20101214,879432522,-1.1,3
20101215,913656362,-2.4,4
20101216,869090648,-1.7,5
20101217,827433508,-1.7,6
20101218,786552238,-0.7,7
20101219,692689477,3.7,1
20101220,680611099,6.2,2
20101221,638800601,6.8,3
20101222,575359771,9.5,4
20101223,589230303,7.8,5
20101224,667631146,2.7,6
20101225,712684909,-1,7
20101226,759221272,-3.3,1
20101227,774055573,-2.7,2
20101228,692203730,1.2,3
20101229,651627873,2.4,4
20101230,614257034,5,5
20101231,601627477,4.3,6
20110101,593790690,2.8,7
20110102,658608481,1.6,1
20110103,789918715,-1,2
20110104,827572784,-2.4,3
20110105,747421705,1.8,4
20110106,632323725,7.6,5
20110107,527395592,12.7,6
20110108,439528442,14.1,7
20110109,498426347,11.2,1
20110110,644178956,7,2
20110111,645893271,6,3
20110112,603255310,6.3,4
20110113,546147679,8.1,5
20110114,535160929,7.6,6
20110115,498397007,6.8,7
20110116,539703355,5.7,1
20110117,612982999,6.1,2
20110118,622893265,6.5,3
20110119,685066890,4.9,4
20110120,767126581,2.6,5
20110121,804701175,1.2,6
20110122,780979310,-0.5,7
20110123,780629569,-2.2,1
20110124,810028970,-1.1,2
20110125,782173111,0.1,3
20110126,758357232,1.4,4
20110127,753066767,1.3,5
20110128,750191892,0.6,6
20110129,721046113,-0.7,7
20110130,749307774,-0.9,1
20110131,815569706,-1.1,2
20110201,843290438,-1.2,3
20110202,824452127,-0.7,4
20110203,752921098,0.9,5
20110204,648817175,4.7,6
20110205,551145007,5.5,7
20110206,573616052,4.2,1
20110207,645483169,4.5,2
20110208,666077166,3.9,3
20110209,676805994,2.9,4
20110210,662034094,3.7,5
20110211,618696310,4.7,6
20110212,560119329,5.8,7
20110213,515816157,8,1
20110214,609638545,7.8,2
20110215,620842180,7.1,3
20110216,625080804,5.6,4
20110217,626555993,5.8,5
20110218,619246813,5.2,6
20110219,552387748,6,7
20110220,554414172,6.4,1
20110221,613835614,7.2,2
20110222,644811915,6.1,3
20110223,647432220,4.7,4
20110224,608294137,5.4,5
20110225,550684440,8,6
20110226,511293433,7.7,7
20110227,553309195,6.8,1
20110228,658840822,5.8,2
20110301,650923766,6,3
20110302,671607287,3.8,4
20110303,650949051,3.4,5
20110304,620257826,3.6,6
20110305,577447025,5,7
20110306,567386098,5.6,1
20110307,617396811,6.4,2
20110308,594544052,7.6,3
20110309,588112007,7.3,4
20110310,569757517,8.9,5
20110311,529676292,10.2,6
20110312,478981138,10.3,7
20110313,474941465,9.4,1
20110314,475386391,10.9,2
20110315,466093133,10.8,3
20110316,455556770,12.1,4
20110317,505938929,10.4,5
20110318,485877912,9.9,6
20110319,461447394,9,7
20110320,483700947,7.7,1
20110321,547545443,7.3,2
20110322,537053362,8.2,3
20110323,493833324,9.4,4
20110324,462615495,12.1,5
20110325,418065421,12.8,6
20110326,334783211,13.3,7
20110327,383502245,11.7,1
20110328,463252551,10.9,2
20110329,448030261,11.5,3
20110330,438434896,13,4
20110331,405135744,13,5
20110401,296642706,13.7,6
20110402,233290867,16.4,7
20110403,236513669,17,1
20110404,333235522,14.2,2
20110405,320145646,13.7,3
20110406,296790722,14.6,4
20110407,275876662,17.8,5
20110408,245383115,18.1,6
20110409,200957816,17.2,7
20110410,197596679,17.5,1
20110411,246919557,17.6,2
20110412,286151188,14,3
20110413,312261899,11.8,4
20110414,326612493,11.2,5
20110415,336169680,11.3,6
20110416,273235871,11.1,7
